London-North-Eastern	1218	Line of Route	Line of Route / Sector Description	Line of Route / Sector Description		Gauge								Notes
London-North-Eastern	1218					W6	W7	W8	W9	W9Plus	W10	W10A	W12	
London-North-Eastern	1218	LN3258	Bestwood Park Jn – Calverton Colliery	Bestwood Park Jn	Calverton Colliery	Y	N	N	N	N	N	N	N	
London-North-Eastern	1218	LN3261	Trent South Jn – Toton South Jn (High Level Lines)	Trent South Jn	Toton South Jn (High Level Lines)	Y *	Y	N	N	N	N	N	N	
London-North-Eastern	1218	LN3264	Attenborough Jn – Meadow Lane Jn (Attenborough Curve)	Attenborough Jn	Meadow Lane Jn (Attenborough Curve)	Y *	Y	Y	N	N	N	N	N	
London-North-Eastern	1218	LN3270	Codnor Park Jn – Ironville Jn GF	Codnor Park Jn	Ironville Jn GF	-	-	-	-	-	-	-	-	Section now classified as a siding and subsumed by LN3207
London-North-Eastern	1218	LN3273	Codnor Park Jn – Shirebrook Jn	Codnor Park Jn	Shirebrook Jn	Y	N	N	N	N	N	N	N	
London-North-Eastern	1218	LN3340	Alrewas (Inclusive) – Wichnor Jn	Alrewas (Inclusive)	Wichnor Jn	Y	Y	Y	Y	Y	Y	Y	Y	
London-North-Eastern	1218	LN3501	Derby London Road Jn – Tamworth (Exclusive)	Derby London Road Jn	Tamworth (Exclusive)	Y *	Y	Y	R1 R2 R3	R1 R2 R3	R1 R2 R3	R1 R2 R3	R1 R2 R3	R1 PROHIBITED Derby London Road Jn to Stenson Jn R2 PROHIBITED from New Wetmore Sidings R3 PROHIBITED from Central Rivers Depot
London-North-Eastern	1218	LN3505	North Stafford Jn – Stoke Jn (Exclusive)	North Stafford Jn	Stoke Jn (Exclusive)	Y	Y	N	N	N	N	N	N	
London-North-Eastern	1218	LN3515	Melbourne Jn – Sinfin	Melbourne Jn	Sinfin	Y	N	N	N	N	N	N	N	
