Scotland	1105	Line of Route	Line of Route / Sector Description	Line of Route / Sector Description		Gauge								Notes
Scotland	1105					W6	W7	W8	W9	W9Plus	W10	W10A	W12
Scotland	1105	SC067	Wemyss Bay Jn – Wemyss Bay	Wemyss Bay Jn	Wemyss Bay	Y *	Y	N	N	N	N	N	N
Scotland	1105	SC069	Containerbase Jn – Greenock CPA Terminal (Goods Line) (OOU)	Containerbase Jn	Greenock CPA Terminal (Goods Line) (OOU)	–	–	–	–	–	–	–	–	Not Network Rail infrastructure. Line 'Out of Use'
Scotland	1105	SC073	Kilwinning Jn – Largs	Kilwinning Jn	Largs	Y *	Y	Y	Y	N	N	N	N
Scotland	1105	SC075	Misk to Stevenston (Goods Line) (OOU)	Misk	Stevenston (Goods Line) (OOU)	–	–	–	–	–	–	–	–	Line Out of Use
Scotland	1105	SC077	Ardrossan South Beach to Adrossan Harbour	Ardrossan South Beach	Adrossan Harbour	Y *	N	N	N	N	N	N	N
Scotland	1105	SC079	Hunterston – Hunterston Low Level Sdgs (Goods Line)	Hunterston	Hunterston Low Level Sdgs (Goods Line)	Y	N	N	N	N	N	N	N
Scotland	1105	SC081	Byrehill Jn – Dubbs Jn	Byrehill Jn	Dubbs Jn	Y	Y	N	N	N	N	N	N
Scotland	1105	SC083	Snodgrass - Bogside (Goods Line) (OOU)	Snodgrass	Bogside (Goods Line) (OOU)	–	–	–	–	–	–	–	–	Line Out of Use
Scotland	1105	SC085	Ayr Harbour – Newton Jn (Goods Line)	Ayr Harbour	Newton Jn (Goods Line)	Y	Y	N	N	N	N	N	N
Scotland	1105	SC087	Newton Jn – Mauchline (Goods Line)	Newton Jn	Mauchline (Goods Line)	Y	Y	N	N	N	N	N	N
Scotland	1105	SC089	Annbank – Killoch Colliery (Goods Line)	Annbank	Killoch Colliery (Goods Line)	Y	N	N	N	N	N	N	N
Scotland	1105	SC091	Dalrymple Jn – Chalmerston (Goods Line)	Dalrymple Jn	Chalmerston (Goods Line)	Y	N	N	N	N	N	N	N
Scotland	1105	SC093	Motherwell – Coatbridge FLT	Motherwell	Coatbridge FLT	Y *	Y	Y	Y	N	Y	N	N
Scotland	1105	SC093	Coatbridge FLT – Garnqueen North Jn	Coatbridge FLT	Garnqueen North Jn	Y	Y	Y	Y	N	N	N	N
Scotland	1105	SC093	Garnqueen North Jn – Greenhill Lower Jn	Garnqueen North Jn	Greenhill Lower Jn	Y *	Y	Y	Y	N	N	N	N
Scotland	1105	SC097	Whifflet South Jn – Sunnyside Jn (Goods Line)	Whifflet South Jn	Sunnyside Jn (Goods Line)	Y	Y	Y	N	N	N	N	N
Scotland	1105	SC099	Whifflet North Jn – Rutherglen East Jn	Whifflet North Jn	Rutherglen East Jn	Y *	Y	Y	Y	N	N	N	N
Scotland	1105	SC101	Coatbridge Jn – Langloan Jn	Coatbridge Jn	Langloan Jn	Y	Y	Y	Y	N	N	N	N
Scotland	1105	SC103	Garnqueen North Jn – Cowlairs West Jn	Garnqueen North Jn	Cowlairs West Jn	Y *	Y	Y	Y	N	N	N	N
Scotland	1105	SC105	Gartsherrie South Jn – Gartcosh Jn	Gartsherrie South Jn	Gartcosh Jn	Y	Y	Y	Y	N	R1	N	N	R1 W10 prohibited EXCEPT for use of Coatbridge FLT Headshunt Line
Scotland	1105	SC106	Sighthill West Jn – Cowlairs South Jn (Chord Line)	Sighthill West Jn	Cowlairs South Jn (Chord Line)	Y	N	N	N	N	N	N	N
